Chr,tissue1,tissue2,clasif,dist1,dist2,trans all,nodes,links,CC_V_3,CC_V_4,CC_V_5,CC_V_6,CC_V_8,CC_V_+,CC_V_max,CC_V_aver,CC_E_3,CC_E_4,CC_E_5,CC_E_6,CC_E_8,CC_E_+,CC_E_max,CC_E_aver,BC_V_3,BC_V_4,BC_V_5,BC_V_6,BC_V_8,BC_V_+,BC_V_max,BC_V_aver,BC_E_3,BC_E_4,BC_E_5,BC_E_6,BC_E_8,BC_E_+,BC_E_max,BC_E_aver,SC_V_3,SC_V_4,SC_V_5,SC_V_6,SC_V_8,SC_V_+,SC_V_max,SC_V_aver,SC_E_3,SC_E_4,SC_E_5,SC_E_6,SC_E_8,SC_E_+,SC_E_max,SC_E_aver,CL_3,CL_4,CL_5,CL_6,CL_8,CL_+,CL_max,CL_aver,antiparalllelEdges,edgeTissues2,edgeTissues3,edgeTissues4,edgeTissues5,edgeTissues6,edgeTissues7,edgeTissues8,edgeTissues9,edgeTissues10,edgeTissues11,edgeTissues12,edgeTissues13,edgeTissues14,edgeTissues15,edgeTissues16
1,Mac1,EP,CFU-GM,459,9,72592,0.686925,1.05541,0.0,0.001381,0.001063,0.001381,0.000638,0.014982,0.020932,0.003618,0.001381,0.001063,0.001275,0.000213,0.000744,0.014769,0.053445,0.005525,0.0017,0.002338,0.002125,0.001806,0.002869,0.0102,0.009669,0.001533,0.0017,0.002019,0.000425,0.001913,0.001913,0.013069,0.035382,0.003289,0.001594,0.001275,0.000744,0.000319,0.000425,0.000531,0.001488,0.000545,0.000106,0.001381,0.000106,0.00085,0.000319,0.002125,0.008925,0.001363,0.098284,0.02752,0.008925,0.002763,0.000106,0.0,0.000744,0.00036,0.019338,0.057695,0.123997,0.201987,0.286245,0.353079,0.416937,0.476013,0.530415,0.588748,0.648887,0.716889,0.791266,0.885831,0.989321,1.05541
1,Mac1,Ery,CMP,459,9,72592,0.654264,1.030368,0.0,0.001262,0.001052,0.000842,0.001578,0.013256,0.035454,0.003704,0.001262,0.000947,0.000736,0.000947,0.000947,0.01315,0.059756,0.005823,0.001368,0.001999,0.001157,0.001052,0.001578,0.008837,0.013045,0.001901,0.001368,0.001683,0.000316,0.001052,0.001052,0.01052,0.046605,0.004297,0.001473,0.001157,0.000421,0.000105,0.000316,0.000631,0.001578,0.000537,0.0,0.001262,0.00021,0.000526,0.000631,0.001473,0.007469,0.001295,0.097419,0.023776,0.006733,0.002209,0.0,0.0,0.000631,0.000351,0.009258,0.030404,0.070697,0.13161,0.204306,0.269533,0.334023,0.392726,0.447538,0.510029,0.577991,0.652265,0.739058,0.848891,0.960302,1.030368
1,Mac1,FoeT,HSC,575,13,72592,0.510469,0.730801,0.0,0.001768,0.00156,0.000936,0.001664,0.011443,0.015708,0.002907,0.001768,0.00156,0.000728,0.000936,0.000936,0.011443,0.033809,0.0042,0.000416,0.002705,0.001352,0.000936,0.001873,0.006658,0.007698,0.001504,0.000416,0.002393,0.000416,0.001248,0.000728,0.008738,0.022054,0.003141,0.00104,0.000936,0.000624,0.000104,0.000208,0.000208,0.00104,0.000475,0.0,0.000832,0.000208,0.000728,0.000312,0.00104,0.004265,0.000981,0.065954,0.00853,0.002081,0.00052,0.0,0.0,0.000624,0.000331,0.003225,0.009571,0.020286,0.036826,0.058984,0.088945,0.125563,0.163429,0.204936,0.257159,0.314999,0.389379,0.467193,0.562899,0.665055,0.730801
1,Mac1,nCD4,HSC,575,13,72592,0.519463,0.784767,0.0,0.001334,0.000667,0.000762,0.000857,0.011431,0.015432,0.003146,0.001334,0.000667,0.000667,0.000476,0.000953,0.010955,0.042296,0.004751,0.000476,0.002382,0.001334,0.000857,0.001143,0.007335,0.010193,0.001538,0.000476,0.002096,0.000381,0.001048,0.001048,0.008478,0.03096,0.003333,0.001429,0.000953,0.001048,9.5e-05,0.000381,0.000286,0.001429,0.000454,0.0,0.001334,9.5e-05,0.000857,0.000381,0.001524,0.006859,0.001022,0.064778,0.015718,0.004668,0.001238,0.0,0.0,0.000572,0.000317,0.001048,0.004858,0.012479,0.024006,0.042773,0.069446,0.102883,0.149656,0.202241,0.270734,0.343228,0.428297,0.515081,0.617106,0.720751,0.784767
1,Mac1,tCD4,HSC,575,13,72592,0.523097,0.762967,0.0,0.002007,0.000803,0.001104,0.000803,0.011441,0.017965,0.003128,0.002007,0.000803,0.001004,0.000502,0.000602,0.011241,0.039142,0.004568,0.000703,0.001807,0.001405,0.000803,0.001505,0.007427,0.006323,0.001561,0.000703,0.001606,0.000301,0.001104,0.001104,0.008832,0.021578,0.003283,0.001505,0.000803,0.000301,0.000301,0.000301,0.000201,0.001004,0.000449,0.0,0.001104,0.000401,0.000703,0.0001,0.001104,0.004717,0.000909,0.058311,0.012847,0.001405,0.0,0.0,0.0,0.000502,0.000323,0.0001,0.002208,0.007728,0.014854,0.027098,0.047673,0.074972,0.113211,0.158274,0.2206,0.291357,0.379577,0.471008,0.58181,0.693917,0.762967
1,Mac1,aCD4,HSC,575,13,72592,0.512417,0.766482,0.0,0.001851,0.00039,0.000779,0.001169,0.011106,0.02075,0.003123,0.001851,0.00039,0.000682,0.000682,0.000877,0.010813,0.043059,0.004686,0.000585,0.001948,0.000974,0.000877,0.000974,0.007501,0.007111,0.001632,0.000585,0.001754,0.000195,0.000779,0.001072,0.008475,0.023867,0.003508,0.001169,0.001266,0.000195,0.000195,0.000487,0.000292,0.000974,0.000466,0.0,0.000779,0.00039,0.000779,0.000487,0.001169,0.004871,0.000985,0.061568,0.010716,0.00263,0.000195,0.0,0.0,0.000585,0.000314,0.001461,0.005748,0.01432,0.030199,0.046858,0.069751,0.102776,0.14145,0.189575,0.25124,0.319627,0.400971,0.488549,0.596001,0.70092,0.766482
1,Mac1,naCD4,HSC,575,13,72592,0.497892,0.713661,0.0,0.002175,0.00089,0.000791,0.000989,0.011075,0.016217,0.002972,0.002175,0.00089,0.000692,0.000791,0.000494,0.010877,0.036192,0.004266,0.000396,0.002274,0.001286,0.000989,0.001483,0.007021,0.005637,0.001456,0.000396,0.00178,0.000593,0.001187,0.001088,0.008405,0.019579,0.003006,0.001286,0.00089,0.000198,0.000198,0.000297,0.000198,0.000989,0.000447,0.0,0.001187,9.9e-05,0.000692,0.000297,0.000791,0.005043,0.000954,0.048751,0.009493,0.002967,0.000791,0.0,0.0,0.000593,0.000325,0.00089,0.003362,0.008208,0.015822,0.026699,0.044894,0.070407,0.104424,0.145264,0.201728,0.267982,0.346893,0.433121,0.539325,0.647507,0.713661
1,Mac1,nCD8,HSC,575,13,72592,0.523809,0.774729,0.0,0.001242,0.000764,0.001051,0.001242,0.011271,0.015378,0.003085,0.001242,0.000764,0.001051,0.000669,0.000764,0.01108,0.037251,0.004569,0.000955,0.002197,0.001624,0.000669,0.001815,0.007068,0.010507,0.001451,0.000955,0.001815,0.000478,0.001433,0.000764,0.008883,0.033526,0.003072,0.001815,0.001051,0.000573,9.6e-05,0.000287,0.000191,0.001051,0.000412,0.0,0.001624,0.000191,0.000764,0.000478,0.000955,0.00468,0.000853,0.056163,0.015569,0.00191,0.000382,0.0,0.0,0.000573,0.000313,0.000955,0.004394,0.010698,0.020727,0.037442,0.06113,0.093892,0.135441,0.18702,0.25178,0.323894,0.409667,0.499357,0.604233,0.709205,0.774729
1,Mac1,tCD8,HSC,575,13,72592,0.522201,0.768862,0.0,0.002049,0.000976,0.000683,0.000781,0.011416,0.017075,0.003047,0.002049,0.000781,0.000878,0.000585,0.00039,0.011221,0.039126,0.004505,0.001171,0.002439,0.001171,0.000878,0.001268,0.007318,0.008391,0.00146,0.001171,0.002049,0.00039,0.000976,0.001073,0.008586,0.025271,0.003099,0.001659,0.000683,0.000683,0.000195,0.000293,0.000293,0.001268,0.000451,0.0,0.001561,9.8e-05,0.00039,0.000488,0.001268,0.005074,0.000993,0.056201,0.014636,0.006147,0.000878,0.0,0.0,0.000585,0.00033,0.000976,0.003903,0.009952,0.019124,0.035418,0.057665,0.08957,0.129087,0.178555,0.242074,0.314472,0.400725,0.490003,0.595185,0.703001,0.768862
1,Mac1,nB,HSC,575,13,72592,0.542,0.816151,0.0,0.001118,0.000712,0.000915,0.001525,0.012198,0.020533,0.003198,0.001118,0.00061,0.000915,0.000712,0.001321,0.011791,0.047979,0.004823,0.00122,0.002135,0.00061,0.001017,0.00122,0.008234,0.011385,0.001577,0.00122,0.00183,0.000305,0.00061,0.000915,0.009555,0.037509,0.003446,0.001423,0.001017,0.000712,0.000407,0.000203,0.000305,0.001321,0.000478,0.0,0.001423,0.0,0.000508,0.000813,0.001321,0.006912,0.001096,0.073595,0.013418,0.007522,0.003964,0.000203,0.0,0.000712,0.000348,0.002033,0.009758,0.024803,0.047572,0.079897,0.117406,0.161929,0.206859,0.253618,0.310237,0.371227,0.443399,0.529395,0.63684,0.748452,0.816151
1,Mac1,tB,HSC,575,13,72592,0.516655,0.765379,0.0,0.001176,0.001372,0.000882,0.001274,0.011858,0.019502,0.002923,0.001176,0.001274,0.000882,0.00049,0.001372,0.011368,0.044296,0.004351,0.000784,0.002058,0.001176,0.000588,0.001862,0.00735,0.012838,0.001519,0.000784,0.001862,0.000196,0.001176,0.00049,0.00931,0.037632,0.00325,0.00098,0.000686,0.000392,0.000392,9.8e-05,0.000294,0.001274,0.00048,0.0,0.000882,0.000196,0.000294,0.00049,0.00098,0.006762,0.001203,0.065464,0.0147,0.005782,0.003626,0.0,0.0,0.000588,0.000334,0.002744,0.010976,0.023128,0.042042,0.072716,0.107506,0.145334,0.184338,0.22981,0.28077,0.34055,0.409248,0.492352,0.594565,0.701385,0.765379
1,Mac2,Neu,CFU-GM,546,12,72592,0.42537,0.57732,0.0,0.002161,0.00182,0.000796,0.00091,0.010236,0.027638,0.002798,0.002047,0.00182,0.000682,0.000682,0.00091,0.009781,0.056981,0.003891,0.000455,0.001706,0.000796,0.000796,0.001365,0.005573,0.007507,0.001608,0.000455,0.001706,0.0,0.000796,0.000682,0.007052,0.022975,0.003293,0.000455,0.00091,0.000114,0.0,0.000227,0.000341,0.001137,0.000594,0.0,0.000455,0.0,0.000569,0.000455,0.000569,0.006369,0.001523,0.036509,0.006597,0.002843,0.001024,0.000114,0.0,0.000796,0.00038,0.009213,0.021155,0.039125,0.067331,0.099063,0.134208,0.174015,0.205178,0.236569,0.269439,0.301739,0.340182,0.384311,0.438222,0.508851,0.57732
1,Mac2,MK,CMP,459,9,72592,0.689025,1.067893,0.000101,0.001513,0.000908,0.000404,0.001312,0.015942,0.027343,0.003338,0.001513,0.001009,0.000303,0.000404,0.001513,0.015437,0.057108,0.005137,0.000908,0.002724,0.001614,0.001614,0.001312,0.010191,0.012511,0.001649,0.000908,0.002321,0.000404,0.001513,0.001816,0.011401,0.04278,0.003636,0.001715,0.001009,0.000706,0.000202,0.000504,0.000504,0.001513,0.000509,0.0,0.001614,0.0,0.000404,0.000706,0.001917,0.006357,0.001259,0.100695,0.025729,0.008173,0.000504,0.0,0.0,0.000605,0.000335,0.0112,0.040863,0.093834,0.168094,0.252545,0.325594,0.393599,0.452018,0.506502,0.572287,0.639888,0.716166,0.80102,0.89889,1.002512,1.067893
1,Mac2,EP,CFU-GM,459,9,72592,0.650636,0.997881,0.0,0.001947,0.001434,0.001127,0.001537,0.014652,0.02623,0.003114,0.001844,0.001537,0.001127,0.00041,0.00123,0.01455,0.055125,0.004741,0.000922,0.002971,0.001639,0.001332,0.001639,0.010451,0.009427,0.001503,0.000922,0.002766,0.000205,0.001742,0.001332,0.011988,0.033915,0.00329,0.001947,0.000922,0.00041,0.00041,0.000512,0.000512,0.001434,0.000512,0.0,0.001947,0.000102,0.000102,0.000615,0.001947,0.009836,0.001312,0.088323,0.022439,0.014242,0.002869,0.0,0.0,0.000615,0.000356,0.024796,0.062809,0.122033,0.194986,0.271218,0.33372,0.395505,0.45022,0.502988,0.559342,0.617029,0.681068,0.749205,0.837118,0.935892,0.997881
1,Mac2,Ery,CMP,459,9,72592,0.638227,0.999798,0.0,0.001826,0.001015,0.00071,0.001116,0.012986,0.030537,0.003537,0.001522,0.001319,0.000609,0.000812,0.000609,0.012783,0.057827,0.005546,0.001015,0.003348,0.001116,0.000609,0.001319,0.008522,0.012174,0.001775,0.001015,0.003348,0.0,0.000913,0.000812,0.009841,0.042914,0.004012,0.001319,0.000507,0.000609,0.000101,0.000304,0.000507,0.00142,0.000538,0.0,0.001015,0.000304,0.000304,0.000203,0.001522,0.006594,0.001368,0.087654,0.024247,0.00842,0.001928,0.0,0.0,0.000609,0.000343,0.008826,0.030537,0.068378,0.128741,0.199452,0.262961,0.326063,0.383383,0.43634,0.495486,0.564067,0.638024,0.722533,0.826216,0.932435,0.999798
1,Mac2,FoeT,HSC,575,13,72592,0.507707,0.732217,0.0,0.001806,0.001204,0.001404,0.001404,0.010834,0.033406,0.002903,0.001705,0.001103,0.001505,0.000401,0.001505,0.010433,0.050159,0.004233,0.000502,0.002709,0.001103,0.000903,0.001103,0.007524,0.00622,0.001506,0.000502,0.002508,0.000301,0.001003,0.001103,0.008427,0.019562,0.003127,0.001705,0.000803,0.000201,0.000201,0.000201,0.000201,0.001204,0.000431,0.0,0.001204,0.000502,0.000602,0.0001,0.000903,0.004815,0.00087,0.061093,0.007123,0.003411,0.000401,0.0,0.0,0.000602,0.000322,0.004615,0.011236,0.023173,0.042635,0.063802,0.094198,0.132419,0.170841,0.216786,0.272362,0.33165,0.403076,0.479518,0.570104,0.668014,0.732217
1,Mac2,nCD4,HSC,575,13,72592,0.522335,0.789107,0.0,0.00147,0.000551,0.000643,0.001102,0.011299,0.026457,0.003063,0.00147,0.000551,0.000551,0.000459,0.00101,0.011024,0.043819,0.004621,0.000459,0.002664,0.00101,0.001102,0.000919,0.007257,0.007441,0.001527,0.000459,0.00248,0.000184,0.000919,0.001286,0.008084,0.025171,0.003288,0.001745,0.000735,0.000643,0.000459,0.000184,0.000276,0.001286,0.00042,0.0,0.00147,0.000276,0.000367,0.000643,0.001286,0.005787,0.000925,0.062559,0.019108,0.003399,9.2e-05,0.0,0.0,0.000551,0.000304,0.001194,0.004501,0.012677,0.025722,0.045381,0.072848,0.109409,0.160393,0.2179,0.290656,0.363963,0.445629,0.530144,0.628162,0.728109,0.789107
1,Mac2,tCD4,HSC,575,13,72592,0.533955,0.782785,0.0,0.001258,0.001161,0.000484,0.001065,0.011033,0.047908,0.003305,0.001258,0.001161,0.000387,0.000387,0.000968,0.01084,0.065426,0.004871,0.000484,0.001645,0.001452,0.001355,0.000677,0.007839,0.006678,0.0016,0.000484,0.001549,0.00029,0.001065,0.001355,0.008711,0.021873,0.003357,0.001936,0.00029,0.000194,0.000387,0.000387,9.7e-05,0.000968,0.00041,0.0,0.001742,0.000194,9.7e-05,0.000194,0.001065,0.005033,0.000837,0.055554,0.010356,0.002226,9.7e-05,0.0,0.0,0.000581,0.000312,0.001549,0.006097,0.012872,0.023518,0.039197,0.061264,0.092525,0.136174,0.189889,0.256283,0.32858,0.412879,0.501339,0.609059,0.716295,0.782785
1,Mac2,aCD4,HSC,575,13,72592,0.516589,0.765066,0.0,0.001033,0.000752,0.000564,0.001503,0.010428,0.025083,0.003264,0.001033,0.000752,0.000564,0.000658,0.001221,0.010052,0.049226,0.004843,0.000188,0.001691,0.001033,0.001221,0.000658,0.007234,0.006482,0.001679,0.000188,0.001597,0.000188,0.000939,0.001221,0.007891,0.020573,0.003572,0.001785,0.000564,0.000376,0.0,0.00047,0.000282,0.000939,0.000419,0.0,0.001503,0.000282,0.000188,0.00047,0.001033,0.005167,0.000871,0.060969,0.007234,0.002818,0.001127,0.0,0.0,0.000564,0.000303,0.001409,0.0062,0.0155,0.030155,0.047535,0.072429,0.106155,0.149368,0.20113,0.265857,0.335562,0.415601,0.499021,0.600009,0.702782,0.765066
1,Mac2,naCD4,HSC,575,13,72592,0.500822,0.716523,0.0,0.00124,0.00124,0.000286,0.001716,0.010585,0.020693,0.003036,0.00124,0.00124,0.000286,0.000572,0.00124,0.010489,0.044437,0.004363,0.000286,0.001907,0.001049,0.000954,0.001716,0.00677,0.005626,0.001487,0.000286,0.001812,0.000286,0.000954,0.000858,0.008487,0.019262,0.00308,0.001144,0.000668,9.5e-05,0.0,0.000572,9.5e-05,0.000954,0.000431,0.0,0.001144,0.0,0.000286,0.000381,0.000763,0.005245,0.000929,0.05178,0.007438,0.002003,0.000668,0.0,0.0,0.000572,0.000307,0.001621,0.003338,0.008201,0.016878,0.028894,0.04787,0.074856,0.111188,0.159916,0.220469,0.286647,0.363506,0.446754,0.546785,0.652919,0.716523
1,Mac2,nCD8,HSC,575,13,72592,0.529807,0.78946,0.0,0.001658,0.000921,0.000553,0.000829,0.0105,0.039883,0.003234,0.001658,0.000921,0.000368,0.000553,0.000829,0.010132,0.057476,0.004844,0.000553,0.002671,0.001382,0.000829,0.001474,0.007184,0.008198,0.001478,0.000553,0.002671,9.2e-05,0.00129,0.000737,0.00875,0.02229,0.003133,0.001382,0.001105,0.000368,0.000276,0.000276,0.000184,0.001013,0.000411,0.0,0.000921,0.000368,0.001013,0.000368,0.000921,0.004698,0.000846,0.059963,0.015106,0.002026,0.000184,0.0,0.0,0.000553,0.0003,0.001842,0.006079,0.012619,0.026343,0.046699,0.073963,0.110162,0.157137,0.212954,0.283786,0.357841,0.43908,0.524833,0.625784,0.727195,0.78946
1,Mac2,tCD8,HSC,575,13,72592,0.529541,0.778128,0.0,0.001788,0.000941,0.000282,0.001223,0.011103,0.032367,0.003106,0.001788,0.000941,0.000282,0.000376,0.001223,0.010726,0.044693,0.004578,0.000941,0.002258,0.001129,0.001505,0.000941,0.007057,0.008374,0.001473,0.000941,0.002164,9.4e-05,0.001035,0.001411,0.008186,0.022958,0.003114,0.001505,0.001129,0.000376,9.4e-05,0.000282,0.000282,0.001129,0.000422,0.0,0.001317,9.4e-05,0.000753,0.000659,0.000847,0.005269,0.000924,0.054572,0.016654,0.004046,0.000847,0.0,0.0,0.000565,0.000316,0.001129,0.004705,0.011009,0.022205,0.041023,0.064358,0.1003,0.145746,0.199472,0.268722,0.339384,0.421902,0.509218,0.611212,0.714805,0.778128
1,Mac2,nB,HSC,575,13,72592,0.543642,0.819579,0.0,0.001568,0.00098,0.000686,0.00098,0.012155,0.021467,0.003129,0.001568,0.000882,0.000686,0.000588,0.000784,0.011861,0.049502,0.004709,0.000686,0.002745,0.001372,0.00098,0.000784,0.008038,0.013723,0.001538,0.000686,0.002745,9.8e-05,0.001274,0.000882,0.00892,0.041758,0.003322,0.001862,0.000784,0.000294,0.000392,0.000392,0.000294,0.001274,0.000452,0.0,0.001568,0.000294,0.00049,0.000294,0.001372,0.00696,0.001073,0.073322,0.019311,0.00843,0.00196,9.8e-05,0.0,0.000686,0.000334,0.002745,0.012057,0.027643,0.051365,0.083909,0.12155,0.164778,0.210654,0.261724,0.323381,0.390038,0.463066,0.546092,0.648037,0.754393,0.819579
1,Mac2,tB,HSC,575,13,72592,0.51892,0.776065,0.0,0.001229,0.000945,0.000851,0.000756,0.011718,0.042716,0.003036,0.001229,0.000851,0.000851,0.000284,0.000945,0.01134,0.0619,0.004553,0.000378,0.002174,0.000945,0.000756,0.001229,0.007371,0.012947,0.0016,0.000378,0.001985,0.000284,0.000851,0.000662,0.008694,0.03818,0.003449,0.001512,0.000662,0.000189,0.000284,0.000189,0.000284,0.001229,0.000433,0.0,0.00104,0.000473,0.000378,0.000284,0.000945,0.006615,0.001051,0.068799,0.017767,0.006426,0.00104,0.0,0.0,0.000567,0.000318,0.003402,0.013798,0.029013,0.049236,0.080423,0.114917,0.153285,0.1943,0.246749,0.304397,0.367053,0.435946,0.514951,0.61125,0.715677,0.776065
1,Neu,MK,CMP,546,12,72592,0.429208,0.575807,0.0,0.002046,0.001444,0.001324,0.001926,0.010471,0.027322,0.002736,0.001926,0.001565,0.001204,0.001324,0.001083,0.01011,0.061264,0.003764,0.000241,0.001926,0.001444,0.001324,0.001083,0.004814,0.012638,0.001628,0.000241,0.001805,0.000241,0.001083,0.001565,0.005898,0.042608,0.003332,0.000843,0.000722,0.000361,0.00012,0.000361,0.000241,0.001324,0.000608,0.0,0.000843,0.0,0.000361,0.000241,0.001204,0.007944,0.001532,0.03659,0.005055,0.005537,0.002287,0.0,0.0,0.000722,0.000416,0.004453,0.016369,0.031535,0.050672,0.074985,0.102548,0.139378,0.168746,0.204253,0.243611,0.285617,0.329308,0.375767,0.43017,0.503711,0.575807
1,Neu,EP,CFU-GM,546,12,72592,0.372919,0.479503,0.0,0.002689,0.0011,0.001222,0.002322,0.010267,0.016134,0.002374,0.002689,0.000978,0.001222,0.000978,0.001833,0.009901,0.034224,0.003129,0.000856,0.0022,0.000978,0.000978,0.0011,0.0044,0.008678,0.001433,0.000856,0.001956,0.000367,0.000978,0.000978,0.005378,0.026768,0.002779,0.000489,0.000367,0.0,0.000122,0.000367,0.000244,0.001467,0.000695,0.0,0.000367,0.000122,0.000244,0.0,0.000856,0.005378,0.001871,0.027257,0.005623,0.001956,0.0,0.0,0.0,0.000611,0.0004,0.0066,0.016623,0.029824,0.04718,0.066492,0.08886,0.11954,0.147408,0.174176,0.200333,0.22979,0.261691,0.295549,0.344196,0.410199,0.479503
1,Neu,Ery,CMP,546,12,72592,0.445119,0.632218,0.0,0.001573,0.00121,0.001815,0.000968,0.009077,0.035822,0.003449,0.001573,0.001089,0.001815,0.000363,0.000968,0.008835,0.071645,0.004976,0.000484,0.002662,0.000242,0.000605,0.001452,0.006051,0.00714,0.001783,0.000484,0.00242,0.000242,0.000484,0.000363,0.007503,0.025778,0.003761,0.001331,0.000484,0.0,0.0,0.000363,0.000363,0.001331,0.000593,0.000121,0.00121,0.0,0.000242,0.000121,0.000847,0.007866,0.001538,0.043326,0.009803,0.004962,0.001815,0.000484,0.0,0.000847,0.000418,0.011981,0.028682,0.049135,0.072008,0.098028,0.131188,0.17052,0.204648,0.242286,0.283554,0.330511,0.377346,0.426965,0.485056,0.558274,0.632218
1,Neu,FoeT,HSC,575,13,72592,0.425067,0.598708,0.0,0.002154,0.000359,0.001197,0.001436,0.008018,0.027045,0.003591,0.002034,0.000359,0.001316,0.001077,0.000479,0.007898,0.060553,0.005163,0.000239,0.002154,0.001077,0.000838,0.000957,0.005505,0.012565,0.001768,0.000239,0.002154,0.0,0.001197,0.000598,0.006582,0.042602,0.003713,0.000957,0.000479,0.00012,0.0,0.000479,0.000359,0.001197,0.00061,0.0,0.000838,0.00012,0.00012,0.000239,0.001077,0.006223,0.00152,0.044996,0.007061,0.00347,0.002752,0.000239,0.0,0.000838,0.000407,0.0146,0.030276,0.047629,0.070246,0.091787,0.115362,0.147792,0.184531,0.224022,0.272488,0.317365,0.362959,0.409151,0.459772,0.527624,0.598708
1,Neu,nCD4,HSC,575,13,72592,0.423874,0.606114,0.0,0.001096,0.000767,0.000767,0.001096,0.008876,0.03178,0.00343,0.001096,0.000767,0.000658,0.000548,0.001205,0.008328,0.044382,0.004984,0.000658,0.002082,0.000329,0.000986,0.000986,0.00526,0.008219,0.00173,0.000658,0.001973,0.00011,0.000329,0.001096,0.006137,0.025533,0.003656,0.000767,0.000767,0.00011,0.000548,0.000329,0.000219,0.001205,0.000561,0.0,0.000658,0.00011,0.000329,0.000548,0.001096,0.007013,0.00135,0.05019,0.012931,0.003178,0.00263,0.0,0.0,0.000658,0.000371,0.004931,0.012602,0.024657,0.041314,0.062025,0.086901,0.119557,0.164377,0.21128,0.259826,0.310344,0.361521,0.412478,0.468037,0.539815,0.606114
1,Neu,tCD4,HSC,575,13,72592,0.433069,0.619527,0.0,0.001039,0.001616,0.000346,0.001155,0.008313,0.055418,0.003758,0.001039,0.001501,0.000462,0.000462,0.000924,0.008082,0.079086,0.005467,0.000462,0.001847,0.000462,0.001155,0.000808,0.005888,0.008313,0.001865,0.000462,0.001847,0.0,0.000808,0.000693,0.006812,0.03048,0.003892,0.000924,0.000808,0.000115,0.000115,0.000231,0.000346,0.00127,0.000561,0.0,0.000808,0.000115,0.000346,0.000577,0.000693,0.006812,0.001344,0.04699,0.012585,0.00508,0.000231,0.0,0.0,0.000693,0.000388,0.002886,0.010391,0.022398,0.037061,0.05715,0.081857,0.112683,0.155286,0.200659,0.250189,0.302374,0.356061,0.409516,0.469437,0.545406,0.619527
1,Neu,aCD4,HSC,575,13,72592,0.427863,0.61165,0.0,0.001905,0.001009,0.000336,0.000448,0.008069,0.025775,0.003807,0.001905,0.001009,0.000336,0.000224,0.000336,0.007957,0.049981,0.005539,0.000448,0.001457,0.00056,0.000448,0.001233,0.005491,0.011991,0.001934,0.000448,0.001457,0.0,0.00056,0.00056,0.006612,0.039671,0.004074,0.000672,0.001121,0.000112,0.000112,0.000224,0.000336,0.001233,0.000556,0.0,0.00056,0.000112,0.000672,0.000448,0.000784,0.00706,0.001335,0.040343,0.009301,0.003922,0.003026,0.000672,0.0,0.000784,0.000392,0.009413,0.021068,0.034852,0.051774,0.070601,0.09604,0.126745,0.168545,0.213035,0.261895,0.311428,0.360961,0.412623,0.470112,0.543626,0.61165
1,Neu,naCD4,HSC,575,13,72592,0.41634,0.596413,0.0,0.000796,0.001251,0.000455,0.00091,0.00819,0.028666,0.003816,0.000796,0.001251,0.000341,0.000455,0.001138,0.007622,0.047549,0.005552,0.000114,0.002275,0.000796,0.000796,0.000796,0.005233,0.007508,0.001847,0.000114,0.002161,0.000114,0.000796,0.000683,0.006143,0.029349,0.003878,0.00091,0.000796,0.000228,0.000114,0.000341,0.000228,0.001251,0.000554,0.0,0.000796,0.000114,0.000341,0.000455,0.00091,0.006939,0.00135,0.048687,0.012399,0.002958,0.00182,0.0,0.0,0.000683,0.000382,0.006256,0.016494,0.029121,0.044933,0.063816,0.088387,0.117508,0.156298,0.19907,0.245368,0.2936,0.34422,0.393134,0.451035,0.526796,0.596413
1,Neu,nCD8,HSC,575,13,72592,0.440937,0.627947,0.0,0.001099,0.001758,0.000549,0.000879,0.008461,0.050434,0.003551,0.001099,0.001648,0.000549,0.000659,0.000659,0.008131,0.070321,0.005133,0.00044,0.001978,0.000659,0.00044,0.001209,0.004835,0.012196,0.001903,0.00044,0.001758,0.00022,0.000659,0.00033,0.006153,0.040984,0.00405,0.000879,0.000879,0.00044,0.00022,0.0,0.00044,0.001209,0.000536,0.0,0.000549,0.00033,0.000659,0.00033,0.000989,0.007362,0.001272,0.046038,0.012416,0.004615,0.002637,0.0,0.0,0.000659,0.000379,0.005384,0.015932,0.030326,0.048126,0.07142,0.101087,0.135369,0.177891,0.225907,0.275901,0.329192,0.380504,0.431048,0.489832,0.560703,0.627947
